Order_Item_ID;Order_ID;Product_ID;Quantity;Unit_Price;Discount
OI00114838;O0046013;P0278;5;1210.3;0.0
OI00114839;O0046013;P0295;1;542.43;0.0
OI00114840;O0046013;P0269;5;470.43;0.1
OI00114841;O0046013;P0063;2;291.17;0.0
OI00114842;O0046014;P0048;1;2125.4;0.05
OI00114843;O0046014;P0250;4;841.67;0.05
OI00114844;O0046014;P0170;4;1430.03;0.1
OI00114845;O0046015;P0247;5;1874.62;0.0
OI00114846;O0046015;P0127;3;848.0;0.1
OI00114847;O0046015;P0140;4;136.11;0.05
OI00114848;O0046016;P0037;3;690.36;0.0
OI00114849;O0046017;P0184;2;1668.53;0.2
OI00114850;O0046017;P0212;2;309.76;0.0
OI00114851;O0046017;P0202;4;499.45;0.0
OI00114852;O0046017;P0271;4;1444.4;0.15
OI00114853;O0046018;P0282;5;963.14;0.0
OI00114854;O0046018;P0230;2;1220.36;0.0
OI00114855;O0046018;P0193;4;1160.35;0.0
OI00114856;O0046019;P0262;3;1517.64;0.0
OI00114857;O0046019;P0215;2;1158.16;0.1
OI00114858;O0046020;P0210;5;1031.95;0.1
OI00114859;O0046020;P0282;4;1089.39;0.0
OI00114860;O0046021;P0064;4;1352.37;0.2
OI00114861;O0046021;P0279;5;124.43;0.0
OI00114862;O0046021;P0050;1;589.54;0.15
OI00114863;O0046021;P0077;1;82.43;0.05
OI00114864;O0046022;P0017;4;1853.81;0.0
OI00114865;O0046022;P0089;5;35.66;0.0
OI00114866;O0046022;P0142;3;107.96;0.0
OI00114867;O0046022;P0252;2;1739.92;0.05
OI00114868;O0046023;P0297;5;1808.71;0.0
OI00114869;O0046023;P0215;5;1267.46;0.0
OI00114870;O0046023;P0110;4;1196.86;0.0
OI00114871;O0046024;P0027;1;870.45;0.1
OI00114872;O0046024;P0043;5;279.42;0.0
OI00114873;O0046024;P0269;1;430.81;0.1
OI00114874;O0046025;P0210;2;1154.33;0.1
OI00114875;O0046025;P0210;5;1022.22;0.0
OI00114876;O0046025;P0073;2;1103.52;0.05
OI00114877;O0046026;P0115;5;1865.11;0.2
OI00114878;O0046026;P0292;3;225.9;0.0
OI00114879;O0046026;P0158;5;846.36;0.0
OI00114880;O0046027;P0013;3;643.54;0.0
OI00114881;O0046028;P0210;3;1185.58;0.2
OI00114882;O0046028;P0259;3;226.46;0.0
OI00114883;O0046028;P0131;5;96.24;0.0
OI00114884;O0046028;P0232;1;1422.24;0.1
OI00114885;O0046029;P0153;5;1308.19;0.0
OI00114886;O0046029;P0275;5;965.98;0.0
OI00114887;O0046030;P0225;2;359.64;0.15
OI00114888;O0046030;P0039;4;1466.68;0.0
OI00114889;O0046030;P0073;4;1049.88;0.0
OI00114890;O0046030;P0225;2;330.92;0.0
OI00114891;O0046031;P0076;4;1794.22;0.0
OI00114892;O0046031;P0263;3;257.4;0.05
OI00114893;O0046032;P0062;3;1392.3;0.1
OI00114894;O0046032;P0026;3;88.71;0.1
OI00114895;O0046033;P0064;3;1469.68;0.0
OI00114896;O0046033;P0008;1;1244.77;0.15
OI00114897;O0046034;P0063;3;292.01;0.0
OI00114898;O0046034;P0295;4;559.0;0.0
OI00114899;O0046034;P0089;2;35.05;0.0
OI00114900;O0046034;P0024;4;1530.42;0.05
OI00114901;O0046035;P0071;3;747.85;0.1
OI00114902;O0046035;P0084;4;1402.0;0.0
OI00114903;O0046036;P0271;5;1414.96;0.0
OI00114904;O0046037;P0094;4;1338.78;0.0
OI00114905;O0046037;P0007;2;830.58;0.05
OI00114906;O0046037;P0259;1;226.84;0.0
OI00114907;O0046037;P0006;1;1052.24;0.0
OI00114908;O0046038;P0010;4;1809.45;0.15
OI00114909;O0046038;P0240;4;1608.15;0.0
OI00114910;O0046038;P0112;4;1331.51;0.0
OI00114911;O0046039;P0013;2;574.83;0.0
OI00114912;O0046040;P0194;1;952.2;0.0
OI00114913;O0046040;P0115;4;1921.19;0.1
OI00114914;O0046040;P0052;3;2758.95;0.1
OI00114915;O0046041;P0144;4;244.69;0.05
OI00114916;O0046042;P0006;1;948.88;0.0
OI00114917;O0046042;P0080;4;184.07;0.05
OI00114918;O0046042;P0199;2;1479.02;0.2
OI00114919;O0046043;P0264;2;2178.73;0.05
OI00114920;O0046043;P0173;1;942.72;0.0
OI00114921;O0046043;P0058;2;1824.38;0.1
OI00114922;O0046043;P0130;3;1541.08;0.05
OI00114923;O0046044;P0020;5;1988.7;0.0
OI00114924;O0046044;P0213;3;177.65;0.1
OI00114925;O0046044;P0041;1;2073.35;0.0
OI00114926;O0046045;P0086;1;1426.17;0.15
OI00114927;O0046045;P0117;5;719.56;0.0
OI00114928;O0046045;P0291;3;1174.07;0.05
OI00114929;O0046045;P0154;5;1269.22;0.15
OI00114930;O0046046;P0261;3;1776.63;0.0
OI00114931;O0046047;P0260;5;2164.7;0.0
OI00114932;O0046047;P0240;2;1727.8;0.0
OI00114933;O0046047;P0026;3;89.94;0.0
OI00114934;O0046047;P0090;1;259.74;0.05
OI00114935;O0046048;P0009;3;1666.88;0.0
OI00114936;O0046048;P0215;5;1219.91;0.0
OI00114937;O0046049;P0079;5;1404.26;0.0
OI00114938;O0046049;P0286;2;450.71;0.0
OI00114939;O0046049;P0263;5;228.84;0.05
OI00114940;O0046050;P0089;5;34.17;0.1
OI00114941;O0046050;P0062;1;1418.07;0.0
OI00114942;O0046050;P0257;2;655.93;0.1
OI00114943;O0046050;P0107;3;1331.8;0.1
OI00114944;O0046051;P0072;2;956.02;0.0
OI00114945;O0046051;P0202;4;461.57;0.1
OI00114946;O0046051;P0196;1;1997.59;0.0
OI00114947;O0046051;P0049;1;344.01;0.05
OI00114948;O0046052;P0089;3;31.88;0.0
OI00114949;O0046053;P0028;2;2252.71;0.1
OI00114950;O0046053;P0161;2;1032.58;0.0
OI00114951;O0046053;P0226;1;270.49;0.0
OI00114952;O0046053;P0197;3;1209.63;0.05
OI00114953;O0046054;P0116;2;394.73;0.2
OI00114954;O0046055;P0122;4;457.65;0.05
OI00114955;O0046055;P0061;3;914.68;0.0
OI00114956;O0046055;P0016;4;842.05;0.15
OI00114957;O0046055;P0177;3;2116.44;0.1
OI00114958;O0046056;P0139;1;794.81;0.05
OI00114959;O0046057;P0224;1;729.68;0.05
OI00114960;O0046057;P0057;1;233.91;0.2
OI00114961;O0046057;P0268;3;1170.11;0.1
OI00114962;O0046057;P0096;2;1589.66;0.05
OI00114963;O0046058;P0170;4;1332.02;0.05
OI00114964;O0046058;P0122;3;443.38;0.0
OI00114965;O0046059;P0154;4;1090.56;0.0
OI00114966;O0046059;P0163;4;624.36;0.1
OI00114967;O0046059;P0229;2;527.29;0.1
OI00114968;O0046060;P0124;2;1319.38;0.15
OI00114969;O0046061;P0001;3;1177.9;0.05
OI00114970;O0046062;P0179;1;1373.74;0.1
OI00114971;O0046062;P0275;2;797.43;0.0
OI00114972;O0046062;P0118;2;240.78;0.1
OI00114973;O0046062;P0083;1;1782.49;0.1
OI00114974;O0046063;P0122;5;441.06;0.0
OI00114975;O0046064;P0211;5;1747.78;0.05
OI00114976;O0046064;P0021;5;551.65;0.0
OI00114977;O0046064;P0299;2;133.16;0.15
OI00114978;O0046064;P0286;3;503.33;0.05
OI00114979;O0046065;P0133;5;362.47;0.0
OI00114980;O0046065;P0159;5;658.93;0.1
OI00114981;O0046066;P0248;5;653.97;0.0
OI00114982;O0046066;P0079;1;1585.93;0.05
OI00114983;O0046066;P0254;3;280.61;0.05
OI00114984;O0046066;P0298;3;1224.95;0.0
OI00114985;O0046067;P0212;1;331.16;0.0
OI00114986;O0046067;P0281;2;1690.49;0.1
OI00114987;O0046067;P0155;5;2426.78;0.05
OI00114988;O0046067;P0049;1;374.73;0.05
OI00114989;O0046068;P0284;1;1581.14;0.1
OI00114990;O0046068;P0162;5;896.32;0.05
OI00114991;O0046069;P0042;1;572.27;0.1
OI00114992;O0046069;P0158;5;952.7;0.1
OI00114993;O0046069;P0116;4;350.8;0.0
OI00114994;O0046069;P0196;2;1922.03;0.05
OI00114995;O0046070;P0008;1;1301.42;0.0
OI00114996;O0046070;P0079;3;1624.48;0.1
OI00114997;O0046070;P0116;1;347.07;0.0
OI00114998;O0046070;P0293;3;1883.18;0.05
OI00114999;O0046071;P0047;2;1156.4;0.0
OI00115000;O0046071;P0093;1;596.47;0.0
OI00115001;O0046071;P0116;5;388.32;0.0
OI00115002;O0046071;P0162;2;951.32;0.1
OI00115003;O0046072;P0219;5;629.29;0.1
OI00115004;O0046072;P0207;2;1939.97;0.0
OI00115005;O0046072;P0012;2;1526.15;0.0
OI00115006;O0046073;P0023;4;357.26;0.0
OI00115007;O0046073;P0278;5;1238.31;0.15
OI00115008;O0046073;P0122;5;408.48;0.0
OI00115009;O0046074;P0011;1;215.06;0.0
OI00115010;O0046074;P0268;4;1063.52;0.1
OI00115011;O0046075;P0074;5;1874.06;0.0
OI00115012;O0046075;P0252;4;1648.42;0.0
OI00115013;O0046076;P0229;4;623.51;0.0
OI00115014;O0046076;P0089;2;35.65;0.0
OI00115015;O0046077;P0061;3;910.86;0.15
OI00115016;O0046077;P0178;1;832.86;0.1
OI00115017;O0046077;P0129;4;2296.45;0.0
OI00115018;O0046077;P0026;5;93.83;0.0
OI00115019;O0046078;P0233;4;1141.07;0.05
OI00115020;O0046078;P0240;5;1781.94;0.1
OI00115021;O0046079;P0185;2;174.47;0.0
OI00115022;O0046079;P0020;2;2047.37;0.0
OI00115023;O0046079;P0173;5;900.14;0.2
OI00115024;O0046079;P0171;4;2102.57;0.05
OI00115025;O0046080;P0043;4;268.27;0.0
OI00115026;O0046081;P0200;2;139.21;0.2
OI00115027;O0046081;P0022;2;1030.64;0.0
OI00115028;O0046082;P0104;5;695.42;0.1
OI00115029;O0046082;P0033;1;1084.05;0.0
OI00115030;O0046082;P0029;3;1979.34;0.0
OI00115031;O0046082;P0060;4;756.49;0.0
OI00115032;O0046083;P0203;3;1213.27;0.05
OI00115033;O0046083;P0165;2;698.03;0.15
OI00115034;O0046083;P0020;3;1807.88;0.0
OI00115035;O0046083;P0164;1;908.14;0.0
OI00115036;O0046084;P0043;4;290.3;0.0
OI00115037;O0046085;P0218;2;1797.47;0.1
OI00115038;O0046085;P0049;5;329.19;0.0
OI00115039;O0046086;P0002;4;2308.23;0.0
OI00115040;O0046086;P0271;1;1213.77;0.15
OI00115041;O0046086;P0168;2;1134.25;0.0
OI00115042;O0046086;P0223;1;921.82;0.05
OI00115043;O0046087;P0289;3;1500.15;0.05
OI00115044;O0046087;P0278;4;1140.01;0.15
OI00115045;O0046087;P0273;4;14.29;0.2
OI00115046;O0046088;P0295;4;591.29;0.05
OI00115047;O0046088;P0125;5;1644.53;0.0
OI00115048;O0046088;P0031;1;1815.75;0.0
OI00115049;O0046089;P0276;5;1102.35;0.15
OI00115050;O0046089;P0049;1;342.59;0.0
OI00115051;O0046089;P0206;2;986.89;0.0
OI00115052;O0046089;P0008;4;1225.09;0.1
OI00115053;O0046090;P0044;3;1581.75;0.0
OI00115054;O0046090;P0227;4;2577.18;0.05
OI00115055;O0046091;P0202;2;406.58;0.0
OI00115056;O0046091;P0213;3;194.99;0.0
OI00115057;O0046092;P0235;5;886.07;0.2
OI00115058;O0046093;P0223;2;1083.4;0.1
OI00115059;O0046093;P0222;4;526.38;0.1
OI00115060;O0046093;P0136;2;942.83;0.15
OI00115061;O0046093;P0046;1;347.78;0.0
OI00115062;O0046094;P0196;2;2067.8;0.0
OI00115063;O0046094;P0060;3;707.06;0.05
OI00115064;O0046094;P0014;3;73.95;0.1
OI00115065;O0046094;P0015;2;1118.8;0.1
OI00115066;O0046095;P0151;1;1518.19;0.0
OI00115067;O0046095;P0134;3;476.99;0.0
OI00115068;O0046096;P0085;2;1273.77;0.1
OI00115069;O0046096;P0202;2;424.6;0.0
OI00115070;O0046096;P0012;2;1319.89;0.1
OI00115071;O0046096;P0161;3;1025.94;0.1
OI00115072;O0046097;P0021;3;567.28;0.05
OI00115073;O0046097;P0137;1;84.15;0.0
OI00115074;O0046097;P0026;3;93.88;0.1
OI00115075;O0046098;P0199;5;1244.71;0.0
OI00115076;O0046098;P0286;1;437.42;0.0
OI00115077;O0046098;P0055;4;33.65;0.0
OI00115078;O0046099;P0215;3;1289.79;0.2
OI00115079;O0046099;P0091;2;2279.6;0.0
OI00115080;O0046099;P0237;5;1503.41;0.05
OI00115081;O0046099;P0074;4;2084.43;0.0
OI00115082;O0046100;P0001;2;1211.4;0.05
OI00115083;O0046100;P0119;5;200.22;0.0
OI00115084;O0046100;P0182;3;516.65;0.0
OI00115085;O0046100;P0295;3;520.04;0.2
OI00115086;O0046101;P0093;5;586.51;0.05
OI00115087;O0046101;P0274;1;142.39;0.0
OI00115088;O0046101;P0247;4;2046.04;0.1
OI00115089;O0046101;P0242;3;327.63;0.0
OI00115090;O0046102;P0013;2;629.05;0.05
OI00115091;O0046103;P0025;5;288.42;0.0
OI00115092;O0046103;P0272;3;84.16;0.0
OI00115093;O0046103;P0214;3;135.11;0.15
OI00115094;O0046103;P0118;4;237.86;0.2
OI00115095;O0046104;P0145;4;1174.26;0.15
OI00115096;O0046104;P0135;5;1608.72;0.0
OI00115097;O0046104;P0165;5;700.75;0.0
OI00115098;O0046105;P0079;2;1522.84;0.0
OI00115099;O0046105;P0064;1;1490.23;0.0
OI00115100;O0046105;P0008;5;1340.98;0.05
OI00115101;O0046105;P0147;4;2438.78;0.15
OI00115102;O0046106;P0100;3;904.44;0.05
OI00115103;O0046106;P0220;1;1828.15;0.05
OI00115104;O0046106;P0223;1;1081.49;0.0
OI00115105;O0046106;P0290;4;1183.03;0.05
OI00115106;O0046107;P0010;4;1542.28;0.1
OI00115107;O0046107;P0068;5;313.98;0.15
OI00115108;O0046107;P0105;3;320.04;0.0
OI00115109;O0046107;P0243;3;917.62;0.0
OI00115110;O0046108;P0049;4;360.91;0.0
OI00115111;O0046108;P0232;3;1490.08;0.1
OI00115112;O0046108;P0143;4;1472.51;0.1
OI00115113;O0046109;P0009;3;1675.19;0.2
OI00115114;O0046109;P0204;4;998.73;0.1
OI00115115;O0046109;P0160;2;280.66;0.05
OI00115116;O0046109;P0230;3;1197.81;0.1
OI00115117;O0046110;P0150;3;1416.41;0.0
OI00115118;O0046111;P0260;5;1999.6;0.0
OI00115119;O0046111;P0242;5;317.53;0.1
OI00115120;O0046111;P0199;5;1257.44;0.1
OI00115121;O0046111;P0004;1;931.53;0.05
OI00115122;O0046112;P0218;5;1970.16;0.0
OI00115123;O0046112;P0004;4;902.13;0.05
OI00115124;O0046113;P0154;1;1244.54;0.05
OI00115125;O0046113;P0246;4;926.37;0.15
OI00115126;O0046113;P0039;2;1710.31;0.0
OI00115127;O0046114;P0181;5;1893.96;0.15
OI00115128;O0046115;P0234;3;1007.8;0.0
OI00115129;O0046115;P0275;3;836.78;0.0
OI00115130;O0046115;P0172;3;960.59;0.0
OI00115131;O0046116;P0247;3;1965.05;0.0
OI00115132;O0046116;P0281;2;1614.04;0.0
OI00115133;O0046116;P0291;3;1198.47;0.0
OI00115134;O0046116;P0221;2;1239.93;0.0
OI00115135;O0046117;P0214;2;134.78;0.0
OI00115136;O0046117;P0129;2;2383.99;0.0
OI00115137;O0046117;P0225;5;329.96;0.0
OI00115138;O0046118;P0036;3;1207.55;0.05
OI00115139;O0046118;P0081;1;346.06;0.0
OI00115140;O0046118;P0046;5;353.98;0.05
OI00115141;O0046119;P0178;1;839.81;0.0
OI00115142;O0046120;P0142;1;100.74;0.05
OI00115143;O0046120;P0285;3;58.89;0.0
OI00115144;O0046120;P0114;2;312.09;0.1
OI00115145;O0046120;P0018;4;2047.65;0.0
OI00115146;O0046121;P0114;4;302.76;0.15
OI00115147;O0046122;P0064;1;1387.05;0.0
OI00115148;O0046122;P0222;1;561.6;0.0
OI00115149;O0046122;P0095;3;914.04;0.15
OI00115150;O0046123;P0218;2;1684.7;0.0
OI00115151;O0046124;P0137;4;81.62;0.0
OI00115152;O0046124;P0063;4;277.65;0.0
OI00115153;O0046124;P0291;5;1225.45;0.0
OI00115154;O0046124;P0120;4;50.79;0.0
OI00115155;O0046125;P0235;1;783.18;0.0
OI00115156;O0046125;P0281;3;1574.54;0.0
OI00115157;O0046126;P0261;4;1852.66;0.0
OI00115158;O0046126;P0293;4;2006.48;0.05
OI00115159;O0046127;P0241;2;1143.13;0.1
OI00115160;O0046127;P0002;2;2462.11;0.2
OI00115161;O0046127;P0075;1;404.41;0.15
OI00115162;O0046127;P0086;5;1315.28;0.2
OI00115163;O0046128;P0252;2;1669.93;0.1
OI00115164;O0046128;P0049;5;391.67;0.15
OI00115165;O0046128;P0290;1;1150.8;0.2
OI00115166;O0046128;P0266;5;408.36;0.2
OI00115167;O0046129;P0286;1;450.28;0.0
OI00115168;O0046129;P0186;1;889.4;0.15
OI00115169;O0046129;P0157;5;1009.07;0.15
OI00115170;O0046130;P0243;5;905.71;0.0
OI00115171;O0046130;P0223;4;967.89;0.2
OI00115172;O0046131;P0004;2;843.61;0.0
OI00115173;O0046132;P0294;1;258.96;0.0
OI00115174;O0046132;P0082;2;1028.03;0.0
OI00115175;O0046132;P0202;5;493.73;0.1
OI00115176;O0046132;P0288;5;801.25;0.0
OI00115177;O0046133;P0143;1;1675.83;0.05
OI00115178;O0046133;P0083;2;1762.92;0.0
OI00115179;O0046133;P0178;5;754.67;0.05
OI00115180;O0046133;P0292;3;227.99;0.05
OI00115181;O0046134;P0094;3;1450.57;0.1
OI00115182;O0046134;P0006;3;975.91;0.0
OI00115183;O0046135;P0116;4;403.83;0.0
OI00115184;O0046135;P0264;2;2376.38;0.0
OI00115185;O0046135;P0124;3;1350.19;0.0
OI00115186;O0046135;P0144;4;220.26;0.0
OI00115187;O0046136;P0078;2;1398.32;0.05
OI00115188;O0046136;P0194;5;894.01;0.05
OI00115189;O0046136;P0095;4;901.46;0.0
OI00115190;O0046136;P0108;2;218.46;0.05
OI00115191;O0046137;P0183;4;910.96;0.1
OI00115192;O0046137;P0025;4;305.07;0.0
OI00115193;O0046137;P0099;2;918.77;0.0
OI00115194;O0046137;P0018;3;2183.84;0.05
OI00115195;O0046138;P0254;5;263.66;0.1
OI00115196;O0046139;P0063;5;272.4;0.05
OI00115197;O0046139;P0050;5;698.49;0.0
OI00115198;O0046140;P0183;1;876.66;0.0
OI00115199;O0046140;P0284;5;1705.17;0.15
OI00115200;O0046140;P0213;5;170.77;0.0
OI00115201;O0046140;P0198;2;520.78;0.15
OI00115202;O0046141;P0090;2;289.83;0.05
OI00115203;O0046141;P0171;5;2047.07;0.15
OI00115204;O0046141;P0007;3;703.01;0.0
OI00115205;O0046142;P0219;3;636.58;0.05
OI00115206;O0046143;P0167;5;891.08;0.1
OI00115207;O0046143;P0109;5;140.45;0.0
OI00115208;O0046143;P0148;3;1867.66;0.0
OI00115209;O0046143;P0204;2;864.68;0.1
OI00115210;O0046144;P0234;3;971.68;0.05
OI00115211;O0046144;P0291;2;1022.22;0.15
OI00115212;O0046145;P0050;3;702.07;0.15
OI00115213;O0046145;P0071;3;699.34;0.15
OI00115214;O0046145;P0102;1;1312.52;0.0
OI00115215;O0046145;P0222;2;556.36;0.05
OI00115216;O0046146;P0132;2;359.6;0.2
OI00115217;O0046146;P0227;5;2605.07;0.05
OI00115218;O0046146;P0258;5;1857.39;0.0
OI00115219;O0046147;P0289;2;1289.61;0.0
OI00115220;O0046147;P0296;5;1375.88;0.1
OI00115221;O0046148;P0175;1;2370.74;0.1
OI00115222;O0046148;P0275;1;815.95;0.0
OI00115223;O0046148;P0265;5;76.69;0.0
OI00115224;O0046148;P0156;5;1077.9;0.0
OI00115225;O0046149;P0066;2;1159.25;0.15
OI00115226;O0046149;P0117;4;679.96;0.0
OI00115227;O0046149;P0050;1;580.54;0.0
OI00115228;O0046149;P0229;1;544.22;0.15
OI00115229;O0046150;P0048;4;1761.9;0.1
OI00115230;O0046150;P0118;2;209.61;0.0
OI00115231;O0046151;P0276;5;1180.0;0.0
OI00115232;O0046151;P0210;5;1033.14;0.0
OI00115233;O0046151;P0196;2;2030.12;0.05
OI00115234;O0046151;P0122;1;402.7;0.0
OI00115235;O0046152;P0046;4;375.27;0.0
OI00115236;O0046152;P0077;5;79.92;0.0
OI00115237;O0046152;P0010;4;1764.19;0.0
OI00115238;O0046153;P0216;3;881.53;0.05
OI00115239;O0046154;P0035;5;1007.38;0.05
OI00115240;O0046154;P0245;3;41.2;0.0
OI00115241;O0046155;P0146;3;1493.31;0.0
OI00115242;O0046156;P0248;3;652.25;0.0
OI00115243;O0046156;P0126;4;814.32;0.1
OI00115244;O0046157;P0194;4;1054.73;0.1
OI00115245;O0046158;P0071;2;818.9;0.05
OI00115246;O0046158;P0150;2;1336.91;0.1
OI00115247;O0046158;P0149;2;1969.9;0.15
OI00115248;O0046159;P0074;5;2196.09;0.0
OI00115249;O0046160;P0160;1;274.46;0.0
OI00115250;O0046160;P0289;5;1284.68;0.1
OI00115251;O0046160;P0087;1;919.97;0.0
OI00115252;O0046161;P0265;2;76.72;0.0
OI00115253;O0046161;P0264;4;2222.99;0.0
OI00115254;O0046162;P0159;2;652.88;0.2
OI00115255;O0046162;P0012;2;1349.87;0.0
OI00115256;O0046162;P0252;2;1703.93;0.05
OI00115257;O0046162;P0203;5;1191.35;0.1
OI00115258;O0046163;P0109;2;138.57;0.05
OI00115259;O0046164;P0194;2;1062.91;0.0
OI00115260;O0046165;P0167;1;1004.19;0.1
OI00115261;O0046166;P0217;3;1767.73;0.1
OI00115262;O0046166;P0152;1;297.62;0.0
OI00115263;O0046167;P0158;2;1008.77;0.1
OI00115264;O0046167;P0182;2;511.05;0.1
OI00115265;O0046168;P0003;5;341.33;0.05
OI00115266;O0046169;P0110;2;1199.16;0.0
OI00115267;O0046169;P0281;2;1660.61;0.0
OI00115268;O0046169;P0149;3;1909.86;0.2
OI00115269;O0046170;P0127;2;756.26;0.0
OI00115270;O0046171;P0124;4;1473.14;0.05
OI00115271;O0046171;P0114;2;354.36;0.1
OI00115272;O0046171;P0105;2;308.05;0.0
OI00115273;O0046171;P0284;4;1643.62;0.0
OI00115274;O0046172;P0078;5;1430.12;0.0
OI00115275;O0046172;P0010;5;1597.14;0.05
OI00115276;O0046173;P0260;4;2169.2;0.0
OI00115277;O0046174;P0078;5;1557.11;0.05
OI00115278;O0046174;P0233;3;1059.45;0.0
OI00115279;O0046175;P0177;2;2059.16;0.1
OI00115280;O0046175;P0183;2;909.72;0.0
OI00115281;O0046175;P0206;2;978.97;0.05
OI00115282;O0046176;P0027;5;917.25;0.05
OI00115283;O0046176;P0074;1;1875.74;0.0
OI00115284;O0046176;P0258;3;2029.47;0.05
OI00115285;O0046177;P0211;1;1628.09;0.0
OI00115286;O0046177;P0157;3;1035.82;0.15
OI00115287;O0046177;P0010;3;1767.5;0.0
OI00115288;O0046177;P0037;2;768.1;0.0
OI00115289;O0046178;P0189;2;231.42;0.0
OI00115290;O0046178;P0253;5;1218.75;0.0
OI00115291;O0046179;P0109;4;149.27;0.05
OI00115292;O0046179;P0178;1;833.94;0.15
OI00115293;O0046179;P0276;4;1196.35;0.0
OI00115294;O0046179;P0156;5;1044.94;0.0
OI00115295;O0046180;P0141;4;2198.62;0.1
OI00115296;O0046180;P0253;1;1147.1;0.05
OI00115297;O0046180;P0150;3;1378.51;0.2
OI00115298;O0046181;P0151;1;1449.51;0.0
OI00115299;O0046181;P0248;2;598.39;0.1
OI00115300;O0046182;P0057;5;230.56;0.05
OI00115301;O0046182;P0160;5;249.06;0.0
OI00115302;O0046182;P0126;4;762.7;0.05
OI00115303;O0046183;P0262;3;1504.57;0.0
OI00115304;O0046183;P0026;5;85.78;0.2
OI00115305;O0046184;P0113;5;781.05;0.1
OI00115306;O0046184;P0103;5;680.14;0.05
OI00115307;O0046184;P0173;3;872.01;0.15
OI00115308;O0046184;P0057;2;230.4;0.0
OI00115309;O0046185;P0288;1;905.33;0.1
OI00115310;O0046186;P0094;2;1369.17;0.0
OI00115311;O0046186;P0137;1;89.43;0.15
OI00115312;O0046186;P0010;4;1778.22;0.15
OI00115313;O0046186;P0167;5;966.54;0.1
OI00115314;O0046187;P0034;3;521.18;0.1
OI00115315;O0046188;P0299;3;147.19;0.1
OI00115316;O0046189;P0001;4;1130.16;0.0
OI00115317;O0046189;P0252;5;1507.7;0.0
OI00115318;O0046189;P0099;1;952.98;0.0
OI00115319;O0046190;P0070;3;961.29;0.1
OI00115320;O0046191;P0239;5;277.87;0.0
OI00115321;O0046191;P0012;5;1355.45;0.05
OI00115322;O0046192;P0279;3;109.94;0.0
OI00115323;O0046192;P0010;1;1648.24;0.05
OI00115324;O0046192;P0227;2;2619.83;0.05
OI00115325;O0046193;P0035;4;1115.43;0.1
OI00115326;O0046193;P0240;4;1586.7;0.05
OI00115327;O0046194;P0024;2;1333.15;0.0
OI00115328;O0046194;P0139;1;866.82;0.05
OI00115329;O0046194;P0022;4;1070.29;0.15
OI00115330;O0046195;P0101;5;1361.85;0.0
OI00115331;O0046196;P0243;3;933.77;0.0
OI00115332;O0046196;P0246;4;873.48;0.0
OI00115333;O0046196;P0247;2;1781.96;0.0
OI00115334;O0046197;P0277;2;377.27;0.1
OI00115335;O0046197;P0271;1;1397.89;0.1
OI00115336;O0046197;P0108;3;198.89;0.0
OI00115337;O0046197;P0042;5;491.61;0.0
OI00115338;O0046198;P0214;3;143.57;0.1
OI00115339;O0046198;P0299;5;138.55;0.05
OI00115340;O0046199;P0098;5;619.24;0.2
OI00115341;O0046199;P0272;3;69.67;0.0
OI00115342;O0046200;P0229;1;581.72;0.0
OI00115343;O0046200;P0135;3;1411.54;0.1
OI00115344;O0046200;P0287;5;205.85;0.0
OI00115345;O0046201;P0108;4;208.35;0.0
OI00115346;O0046201;P0259;5;225.2;0.0
OI00115347;O0046201;P0194;4;1034.83;0.0
OI00115348;O0046201;P0250;4;695.69;0.05
OI00115349;O0046202;P0242;4;357.8;0.05
OI00115350;O0046202;P0099;3;966.56;0.15
OI00115351;O0046202;P0069;4;1157.94;0.0
OI00115352;O0046202;P0140;2;151.16;0.1
OI00115353;O0046203;P0068;1;326.85;0.05
OI00115354;O0046204;P0293;2;1876.86;0.1
OI00115355;O0046204;P0017;4;1705.28;0.15
OI00115356;O0046204;P0207;4;1801.24;0.0
OI00115357;O0046205;P0171;1;2413.75;0.0
OI00115358;O0046205;P0284;2;1578.24;0.0
OI00115359;O0046206;P0034;3;607.61;0.0
OI00115360;O0046207;P0141;2;2411.91;0.1
OI00115361;O0046207;P0034;4;581.79;0.0
OI00115362;O0046207;P0104;1;704.48;0.0
OI00115363;O0046207;P0208;4;1304.16;0.1
OI00115364;O0046208;P0187;2;215.6;0.0
OI00115365;O0046208;P0263;3;226.79;0.1
OI00115366;O0046209;P0027;2;779.99;0.15
OI00115367;O0046210;P0005;3;161.51;0.05
OI00115368;O0046210;P0244;3;1139.48;0.0
OI00115369;O0046210;P0204;2;1002.31;0.0
OI00115370;O0046210;P0068;4;306.44;0.0
OI00115371;O0046211;P0197;4;1307.79;0.1
OI00115372;O0046211;P0031;4;1598.36;0.0
OI00115373;O0046212;P0219;3;595.65;0.05
OI00115374;O0046212;P0076;5;1517.56;0.0
OI00115375;O0046213;P0091;1;2173.52;0.1
OI00115376;O0046213;P0121;1;111.21;0.0
OI00115377;O0046213;P0281;3;1721.45;0.0
OI00115378;O0046214;P0124;4;1573.55;0.1
OI00115379;O0046214;P0152;4;320.03;0.05
OI00115380;O0046214;P0068;5;333.03;0.0
OI00115381;O0046215;P0016;4;944.1;0.0
OI00115382;O0046215;P0093;3;650.64;0.0
OI00115383;O0046215;P0033;4;1132.04;0.0
OI00115384;O0046215;P0172;5;959.98;0.0
OI00115385;O0046216;P0204;1;1018.67;0.05
