Customer_ID;Country;Segment;Signup_Date
C11123;Romania;Small Business;03.08.2024
C11124;France;Consumer;21.10.2023
C11125;Romania;Small Business;18.08.2023
C11126;Germany;Consumer;09.10.2024
C11127;Romania;Consumer;23.02.2024
C11128;Germany;Consumer;22.02.2025
C11129;France;Small Business;27.06.2024
C11130;Romania;Corporate;05.09.2023
C11131;Romania;Consumer;17.06.2025
C11132;Romania;Small Business;05.04.2026
C11133;Romania;Consumer;16.07.2025
C11134;Romania;Small Business;20.08.2023
C11135;Spain;Small Business;12.12.2024
C11136;Romania;Consumer;16.07.2023
C11137;Romania;Consumer;03.02.2023
C11138;Romania;Consumer;27.07.2023
C11139;Romania;Consumer;29.10.2025
C11140;Romania;Consumer;01.04.2026
C11141;United Kingdom;Small Business;01.02.2025
C11142;United Kingdom;Small Business;26.01.2026
C11143;France;Consumer;06.06.2024
C11144;Romania;Corporate;12.02.2023
C11145;Germany;Small Business;27.02.2026
C11146;Italy;Consumer;16.07.2025
C11147;Italy;Corporate;20.04.2025
C11148;Spain;Small Business;04.04.2023
C11149;Romania;Consumer;13.05.2026
C11150;Netherlands;Corporate;07.04.2023
C11151;France;Consumer;20.01.2023
C11152;France;Consumer;08.04.2023
C11153;United Kingdom;Consumer;15.04.2026
C11154;Netherlands;Small Business;24.11.2025
C11155;Romania;Corporate;25.05.2023
C11156;France;Consumer;29.06.2024
C11157;United Kingdom;Consumer;05.11.2024
C11158;France;Consumer;11.12.2024
C11159;France;Small Business;15.09.2023
C11160;Romania;Consumer;09.02.2023
C11161;Romania;Consumer;23.02.2026
C11162;Romania;Consumer;04.03.2025
C11163;France;Consumer;07.06.2026
C11164;United Kingdom;Corporate;02.01.2026
C11165;Italy;Corporate;28.10.2023
C11166;France;Consumer;25.04.2023
C11167;Germany;Small Business;17.04.2025
C11168;Romania;Small Business;14.10.2023
C11169;United Kingdom;Consumer;16.05.2025
C11170;Italy;Consumer;19.05.2026
C11171;United Kingdom;Small Business;17.05.2026
C11172;Italy;Consumer;17.11.2023
C11173;Netherlands;Small Business;09.09.2024
C11174;Romania;Consumer;21.06.2025
C11175;United Kingdom;Small Business;31.10.2023
C11176;Germany;Consumer;19.12.2024
C11177;Romania;Consumer;04.04.2024
C11178;Romania;Consumer;02.01.2025
C11179;Romania;Consumer;27.03.2025
C11180;Romania;Small Business;23.01.2026
C11181;United Kingdom;Small Business;25.08.2024
C11182;Romania;Consumer;02.01.2024
C11183;Romania;Consumer;12.04.2023
C11184;Germany;Consumer;11.06.2025
C11185;Romania;Consumer;27.10.2025
C11186;Italy;Corporate;07.06.2024
C11187;Romania;Consumer;07.01.2026
C11188;Romania;Small Business;28.08.2024
C11189;Netherlands;Consumer;02.09.2024
C11190;Italy;Consumer;01.03.2023
C11191;United Kingdom;Small Business;29.10.2024
C11192;France;Small Business;29.01.2025
C11193;Romania;Consumer;19.09.2024
C11194;France;Small Business;17.11.2024
C11195;Romania;Small Business;11.06.2025
C11196;Germany;Consumer;11.05.2023
C11197;Romania;Consumer;07.11.2024
C11198;France;;07.07.2024
C11199;Romania;Consumer;18.03.2024
C11200;Romania;Small Business;25.07.2024
C11201;Romania;Consumer;16.05.2025
C11202;United Kingdom;Consumer;27.06.2026
C11203;Romania;Consumer;10.10.2023
C11204;Germany;Consumer;04.03.2023
C11205;Romania;Consumer;21.03.2024
C11206;France;Small Business;03.02.2024
C11207;Romania;Small Business;30.03.2023
C11208;Spain;Corporate;24.09.2024
C11209;Romania;Small Business;23.10.2024
C11210;Romania;Consumer;17.12.2025
C11211;Romania;Small Business;10.06.2025
C11212;Romania;Small Business;11.08.2024
C11213;Romania;Consumer;19.04.2025
C11214;Romania;Consumer;07.01.2024
C11215;Italy;Consumer;19.07.2023
C11216;Germany;Consumer;14.11.2024
C11217;Romania;Consumer;25.09.2024
C11218;Romania;Consumer;15.01.2024
C11219;Romania;Consumer;21.02.2026
C11220;Romania;Small Business;30.11.2024
C11221;;Consumer;25.12.2024
C11222;Romania;Consumer;30.05.2025
C11223;Romania;Small Business;06.01.2024
C11224;Spain;Small Business;08.11.2024
C11225;United Kingdom;Consumer;18.02.2026
C11226;Spain;Consumer;16.02.2025
C11227;Romania;Consumer;22.12.2025
C11228;Italy;Small Business;19.02.2023
C11229;Romania;Small Business;08.07.2025
C11230;Romania;Consumer;20.04.2025
C11231;France;Corporate;19.02.2026
C11232;Romania;Small Business;22.05.2026
C11233;Romania;Small Business;27.06.2023
C11234;France;Consumer;19.09.2024
C11235;United Kingdom;;04.04.2026
C11236;Germany;Consumer;21.10.2025
C11237;Romania;Consumer;10.05.2023
C11238;Romania;Consumer;01.12.2024
C11239;Netherlands;Consumer;20.03.2024
C11240;Romania;Consumer;17.06.2025
C11241;Romania;Consumer;16.10.2024
C11242;Romania;Consumer;31.01.2024
C11243;Spain;Consumer;16.06.2024
C11244;France;Small Business;18.05.2026
C11245;Romania;Small Business;11.04.2024
C11246;Spain;Consumer;02.10.2023
C11247;Romania;Consumer;24.05.2023
C11248;Italy;Consumer;23.07.2023
C11249;Romania;Small Business;09.03.2023
C11250;Romania;Small Business;28.02.2023
C11251;Romania;Consumer;11.11.2024
C11252;Netherlands;Corporate;21.11.2024
C11253;Spain;Small Business;12.10.2025
C11254;Germany;Small Business;28.02.2025
C11255;Romania;Small Business;02.09.2023
C11256;Romania;Consumer;08.04.2025
C11257;Romania;Corporate;19.07.2024
C11258;Romania;Corporate;08.08.2023
C11259;Romania;Small Business;09.04.2025
C11260;United Kingdom;Small Business;11.04.2025
C11261;United Kingdom;Corporate;23.06.2024
C11262;Spain;Small Business;30.07.2023
C11263;Romania;Consumer;07.02.2023
C11264;Romania;Consumer;21.08.2025
C11265;Germany;Consumer;18.07.2023
C11266;Romania;Small Business;18.12.2023
C11267;United Kingdom;Consumer;11.05.2025
C11268;France;Consumer;13.11.2025
C11269;Romania;Corporate;13.04.2024
C11270;Romania;Consumer;12.02.2026
C11271;Italy;Consumer;14.04.2024
C11272;Germany;Small Business;16.04.2023
C11273;Germany;Consumer;08.07.2025
C11274;United Kingdom;Consumer;22.04.2025
C11275;Germany;Consumer;27.06.2026
C11276;Romania;Corporate;07.05.2023
C11277;France;Consumer;03.11.2024
C11278;Spain;Consumer;24.06.2025
C11279;Romania;Consumer;26.05.2024
C11280;Romania;Small Business;01.12.2023
C11281;United Kingdom;Consumer;10.01.2024
C11282;Germany;Consumer;14.01.2023
C11283;Romania;Small Business;07.03.2025
C11284;;Corporate;20.09.2025
C11285;United Kingdom;Consumer;29.07.2024
C11286;Germany;Consumer;20.02.2023
C11287;Romania;Small Business;13.09.2025
C11288;Romania;Consumer;04.03.2026
C11289;;Small Business;13.02.2025
C11290;Spain;Consumer;22.04.2023
C11291;Germany;Consumer;09.06.2024
C11292;Romania;Consumer;27.12.2024
C11293;Spain;Consumer;01.05.2026
C11294;Romania;Small Business;28.09.2024
C11295;Germany;Small Business;15.01.2023
C11296;Romania;Small Business;17.06.2025
C11297;France;Small Business;29.05.2025
C11298;United Kingdom;Consumer;28.10.2023
C11299;France;Corporate;08.06.2024
C11300;Romania;Small Business;24.02.2023
C11301;Romania;Consumer;05.06.2023
C11302;Romania;Small Business;01.02.2024
C11303;Netherlands;Small Business;29.04.2023
C11304;Romania;Consumer;19.12.2023
C11305;United Kingdom;Consumer;08.04.2025
C11306;United Kingdom;Consumer;03.05.2024
C11307;Romania;Corporate;08.07.2023
C11308;Romania;Small Business;07.03.2025
C11309;Romania;Small Business;28.12.2025
C11310;Germany;Corporate;23.01.2025
C11311;Netherlands;Consumer;01.02.2024
C11312;Romania;Corporate;26.10.2025
C11313;Netherlands;Consumer;14.03.2024
C11314;Romania;Small Business;20.01.2023
C11315;Romania;Consumer;22.04.2025
C11316;Spain;Consumer;06.07.2025
C11317;Italy;Consumer;08.10.2023
C11318;Romania;Consumer;25.04.2024
C11319;United Kingdom;Consumer;09.01.2023
C11320;Italy;Consumer;22.08.2024
C11321;France;Consumer;22.07.2024
C11322;United Kingdom;Corporate;26.11.2023
C11323;Romania;Consumer;04.11.2024
C11324;Romania;Consumer;16.05.2025
C11325;United Kingdom;Consumer;22.07.2024
C11326;Germany;Small Business;12.10.2025
C11327;Romania;Consumer;07.08.2024
C11328;Romania;Corporate;06.06.2024
C11329;Romania;Consumer;29.04.2025
C11330;Germany;Consumer;07.08.2023
C11331;Romania;Corporate;15.12.2025
C11332;Romania;Consumer;10.02.2025
C11333;Romania;Consumer;11.04.2024
C11334;Italy;Corporate;27.10.2023
C11335;Germany;Consumer;05.10.2025
C11336;Romania;Consumer;18.01.2023
C11337;Romania;Consumer;21.03.2023
C11338;Romania;Small Business;14.02.2025
C11339;Germany;Small Business;04.09.2024
C11340;Germany;Consumer;08.08.2023
C11341;United Kingdom;Consumer;24.04.2024
C11342;United Kingdom;Consumer;25.09.2025
C11343;Romania;Consumer;17.08.2024
C11344;Romania;Small Business;04.11.2024
C11345;Romania;Consumer;27.04.2023
C11346;Romania;Small Business;09.07.2025
C11347;Romania;Small Business;27.06.2023
C11348;France;Consumer;25.10.2023
C11349;Romania;Small Business;10.01.2024
C11350;United Kingdom;Small Business;03.07.2024
C11351;Romania;Consumer;16.12.2023
C11352;Romania;Consumer;06.11.2025
C11353;United Kingdom;Small Business;06.05.2024
C11354;Romania;Small Business;15.02.2023
C11355;Romania;Small Business;06.08.2024
C11356;Romania;Consumer;07.06.2023
C11357;United Kingdom;Small Business;10.10.2023
C11358;Romania;Small Business;24.01.2025
C11359;Spain;Consumer;01.03.2025
C11360;Netherlands;Consumer;30.04.2025
C11361;France;Consumer;24.04.2024
C11362;Romania;Small Business;05.12.2025
C11363;United Kingdom;Consumer;18.03.2023
C11364;Romania;Small Business;28.04.2024
C11365;Italy;Consumer;07.11.2023
C11366;Germany;Small Business;22.02.2023
C11367;Romania;Consumer;15.12.2024
C11368;Romania;Small Business;14.03.2023
C11369;France;Consumer;13.02.2025
C11370;Italy;Small Business;26.12.2025
C11371;Germany;Corporate;17.10.2025
C11372;Germany;Consumer;19.05.2025
C11373;France;;10.11.2023
C11374;Italy;Consumer;13.04.2025
C11375;France;Consumer;18.12.2024
C11376;Romania;Small Business;22.09.2024
C11377;United Kingdom;Consumer;30.08.2024
C11378;Italy;Small Business;30.06.2023
C11379;Romania;Consumer;18.12.2025
C11380;Romania;Corporate;03.12.2025
C11381;Romania;Consumer;20.07.2025
C11382;Romania;Corporate;29.11.2024
C11383;France;Consumer;18.06.2023
C11384;Romania;Corporate;20.03.2025
C11385;Germany;Consumer;08.05.2026
C11386;Romania;Consumer;19.06.2023
C11387;Italy;Small Business;29.03.2024
C11388;Italy;Consumer;01.03.2026
C11389;Germany;Consumer;03.05.2026
C11390;United Kingdom;Consumer;22.07.2024
C11391;Romania;Small Business;30.12.2023
C11392;Italy;Small Business;02.01.2024
C11393;United Kingdom;Consumer;21.08.2024
C11394;Romania;Small Business;12.02.2024
C11395;Netherlands;Consumer;03.12.2024
C11396;Romania;Consumer;12.04.2023
C11397;United Kingdom;Consumer;23.03.2023
C11398;Romania;Consumer;07.01.2023
C11399;United Kingdom;Small Business;02.07.2025
C11400;Romania;Consumer;24.03.2026
C11401;Romania;Consumer;14.05.2023
C11402;Romania;Consumer;13.03.2026
C11403;Netherlands;Small Business;29.07.2023
C11404;Romania;Consumer;03.03.2023
C11405;United Kingdom;Consumer;06.01.2024
C11406;Germany;Small Business;09.01.2024
C11407;Italy;Consumer;10.05.2026
C11408;Romania;Small Business;26.05.2026
C11409;Germany;Consumer;04.01.2026
C11410;Spain;Consumer;16.09.2024
C11411;Romania;Consumer;08.05.2025
C11412;Romania;Consumer;11.11.2024
C11413;Italy;Consumer;07.03.2026
C11414;Romania;Small Business;28.09.2023
C11415;Romania;Consumer;04.05.2026
C11416;Romania;Consumer;17.06.2024
C11417;France;Consumer;04.04.2026
C11418;Spain;Small Business;10.06.2026
C11419;United Kingdom;Corporate;18.12.2025
C11420;United Kingdom;Consumer;06.10.2025
C11421;Romania;Small Business;08.07.2024
C11422;Romania;Small Business;08.06.2025
C11423;Romania;Consumer;09.11.2023
C11424;Romania;Consumer;22.12.2023
C11425;Romania;Consumer;04.08.2025
C11426;United Kingdom;Consumer;31.08.2025
C11427;Romania;Small Business;30.11.2023
C11428;Romania;Small Business;18.05.2026
C11429;Romania;Consumer;20.05.2025
C11430;Romania;Consumer;14.06.2026
C11431;Romania;Corporate;02.09.2024
C11432;Romania;Consumer;04.02.2025
C11433;Romania;Consumer;12.04.2025
C11434;Germany;Corporate;25.07.2023
C11435;France;Consumer;23.12.2023
C11436;Italy;Consumer;15.05.2026
C11437;France;Small Business;09.05.2025
C11438;United Kingdom;Consumer;21.11.2024
C11439;Spain;Consumer;04.01.2023
C11440;Germany;Small Business;18.02.2023
C11441;United Kingdom;Consumer;11.12.2024
C11442;Romania;Consumer;14.04.2023
C11443;Romania;Consumer;01.07.2023
C11444;Romania;Small Business;06.01.2025
C11445;Romania;Consumer;11.05.2026
C11446;France;Consumer;01.12.2025
C11447;Romania;Consumer;16.08.2024
C11448;United Kingdom;Consumer;16.04.2026
C11449;Italy;Small Business;12.02.2025
C11450;Germany;Small Business;20.04.2026
C11451;Romania;Consumer;31.10.2023
C11452;Romania;Small Business;08.01.2025
C11453;Romania;Small Business;23.03.2026
C11454;Netherlands;Small Business;06.06.2026
C11455;United Kingdom;Consumer;02.01.2026
C11456;United Kingdom;Consumer;10.07.2023
C11457;Germany;Small Business;28.02.2025
C11458;United Kingdom;Consumer;01.05.2023
C11459;United Kingdom;Consumer;03.05.2024
C11460;Romania;Consumer;08.02.2023
C11461;Romania;Consumer;26.08.2025
C11462;Romania;Consumer;14.09.2025
C11463;Germany;Consumer;28.04.2023
C11464;Italy;Consumer;15.03.2026
C11465;Germany;Consumer;07.12.2025
C11466;Germany;Consumer;07.12.2025
C11467;Spain;Consumer;24.07.2024
C11468;Romania;Corporate;13.04.2026
C11469;Romania;Consumer;08.06.2026
C11470;Spain;Consumer;30.11.2024
C11471;Spain;Small Business;27.04.2024
C11472;United Kingdom;Consumer;31.08.2025
C11473;Romania;Consumer;26.02.2023
C11474;Netherlands;Consumer;05.03.2024
C11475;France;Consumer;06.01.2023
C11476;United Kingdom;Consumer;05.09.2025
C11477;Romania;Consumer;24.02.2023
C11478;Germany;Consumer;18.08.2025
C11479;Italy;Consumer;22.12.2024
C11480;Italy;Consumer;09.07.2024
C11481;Germany;Small Business;16.03.2025
C11482;Germany;Consumer;25.02.2023
C11483;United Kingdom;Consumer;31.10.2025
C11484;Germany;Consumer;06.12.2023
C11485;Romania;Small Business;11.12.2025
C11486;Romania;Consumer;03.02.2026
C11487;Romania;Small Business;03.12.2024
C11488;France;Consumer;19.01.2025
C11489;Romania;Corporate;24.03.2026
C11490;Romania;Consumer;31.05.2024
C11491;Spain;Small Business;22.05.2024
C11492;United Kingdom;Consumer;23.04.2026
C11493;Romania;Consumer;30.05.2024
C11494;Romania;Small Business;12.04.2024
C11495;France;Corporate;08.01.2023
C11496;Romania;Small Business;23.02.2024
C11497;Romania;Consumer;15.11.2023
C11498;Romania;Consumer;10.09.2025
C11499;Romania;Consumer;30.09.2024
C11500;United Kingdom;Consumer;29.03.2024
C11501;Romania;Consumer;06.04.2026
C11502;Germany;Consumer;23.07.2024
C11503;Romania;Consumer;14.06.2024
C11504;Romania;Corporate;10.07.2025
C11505;Romania;Consumer;30.11.2023
C11506;Italy;Consumer;02.07.2024
C11507;Romania;Consumer;19.06.2025
C11508;Romania;Consumer;16.02.2024
C11509;Romania;Consumer;01.07.2024
C11510;France;Small Business;20.01.2023
C11511;Romania;Consumer;10.10.2025
C11512;Spain;Consumer;03.01.2026
C11513;United Kingdom;Consumer;02.05.2025
C11514;Germany;Consumer;03.11.2024
C11515;United Kingdom;Consumer;14.02.2026
C11516;Romania;Consumer;22.12.2025
C11517;Spain;Small Business;21.08.2024
C11518;Spain;Consumer;27.02.2025
C11519;Romania;Consumer;12.04.2026
C11520;United Kingdom;Consumer;14.09.2023
C11521;Romania;Consumer;20.09.2025
C11522;Germany;Consumer;08.04.2024
C11523;France;Consumer;29.04.2023
C11524;Spain;Small Business;16.06.2024
C11525;Romania;Consumer;23.10.2024
C11526;United Kingdom;Consumer;01.08.2025
C11527;United Kingdom;Consumer;13.07.2023
C11528;Romania;Consumer;30.11.2024
C11529;United Kingdom;Consumer;23.04.2025
C11530;United Kingdom;Consumer;23.03.2025
C11531;France;Consumer;28.11.2025
C11532;Netherlands;Small Business;18.08.2025
C11533;Romania;Consumer;16.08.2024
C11534;Romania;Consumer;16.12.2023
C11535;Romania;Small Business;28.01.2026
C11536;Romania;Consumer;30.01.2026
C11537;Romania;Small Business;15.06.2023
C11538;Italy;Consumer;01.08.2024
C11539;Romania;Consumer;17.08.2025
C11540;United Kingdom;Consumer;23.04.2025
C11541;Romania;Consumer;21.01.2026
C11542;Romania;Consumer;06.10.2023
C11543;Italy;Consumer;16.04.2026
C11544;United Kingdom;Consumer;25.10.2023
C11545;Romania;Consumer;03.05.2023
C11546;Spain;Consumer;26.07.2025
C11547;Germany;Consumer;30.03.2026
C11548;Romania;Small Business;23.03.2024
C11549;Germany;Corporate;23.07.2023
C11550;United Kingdom;Corporate;22.01.2026
C11551;Romania;Consumer;02.05.2023
C11552;Italy;Consumer;28.04.2025
C11553;Germany;Small Business;11.06.2023
C11554;Romania;Small Business;29.04.2025
C11555;Italy;Consumer;26.05.2023
C11556;Romania;Small Business;30.04.2024
C11557;Romania;Consumer;16.08.2024
C11558;Romania;Small Business;25.02.2026
C11559;Romania;Corporate;26.06.2025
C11560;Romania;Corporate;20.04.2026
C11561;Romania;Consumer;20.11.2024
C11562;Germany;Consumer;26.11.2023
C11563;Romania;Consumer;25.06.2024
C11564;Romania;Consumer;18.10.2024
C11565;Germany;Consumer;20.12.2024
C11566;Romania;Consumer;03.03.2026
C11567;United Kingdom;Consumer;18.02.2026
C11568;United Kingdom;Consumer;10.05.2023
C11569;Romania;Corporate;10.10.2025
C11570;Romania;Small Business;15.01.2024
C11571;Germany;Consumer;19.01.2025
C11572;Romania;Consumer;02.05.2026
C11573;Germany;Consumer;30.01.2026
C11574;United Kingdom;Consumer;10.09.2024
C11575;United Kingdom;Consumer;28.02.2023
C11576;Romania;Small Business;29.04.2026
C11577;Spain;Small Business;03.03.2026
C11578;Romania;Consumer;30.04.2024
C11579;Italy;Corporate;25.06.2023
C11580;France;Corporate;04.11.2024
C11581;Romania;Small Business;19.10.2025
C11582;Romania;Corporate;02.08.2024
C11583;Romania;Consumer;27.01.2023
C11584;Spain;Corporate;06.08.2024
C11585;Romania;Corporate;18.10.2024
C11586;Italy;Consumer;17.03.2026
C11587;Germany;Consumer;27.10.2025
C11588;Romania;Consumer;05.06.2025
C11589;United Kingdom;Consumer;31.05.2024
C11590;Romania;Small Business;21.04.2026
C11591;Romania;Consumer;23.10.2023
C11592;Spain;Small Business;25.02.2024
C11593;Romania;Small Business;22.06.2026
C11594;Spain;Consumer;05.11.2025
C11595;Netherlands;Consumer;21.06.2025
C11596;Romania;Small Business;11.04.2026
C11597;Germany;Consumer;17.06.2023
C11598;Romania;Corporate;03.05.2025
C11599;United Kingdom;Small Business;10.06.2024
C11600;Netherlands;Consumer;02.02.2025
C11601;Italy;Consumer;14.11.2023
C11602;Spain;Small Business;15.09.2024
C11603;Romania;Small Business;28.10.2023
C11604;Germany;Consumer;01.04.2025
C11605;Romania;Corporate;01.04.2026
C11606;Italy;Consumer;17.03.2023
C11607;Romania;Consumer;09.05.2026
C11608;Romania;Consumer;21.04.2025
C11609;Romania;Small Business;19.01.2023
C11610;Romania;Corporate;08.01.2025
C11611;Romania;Consumer;26.06.2023
C11612;Romania;Consumer;21.10.2025
C11613;Italy;Consumer;21.12.2023
C11614;France;;15.03.2023
C11615;Romania;Small Business;17.12.2025
C11616;France;Consumer;15.11.2024
C11617;Romania;Small Business;18.02.2025
C11618;France;Small Business;27.11.2025
C11619;Romania;Small Business;22.12.2024
C11620;Germany;Small Business;13.10.2025
C11621;Romania;Consumer;02.02.2025
C11622;Romania;Corporate;05.02.2023
C11623;Germany;Consumer;27.04.2026
C11624;France;Corporate;09.05.2026
C11625;France;Consumer;10.04.2025
C11626;Romania;Small Business;07.06.2023
C11627;Germany;Consumer;30.12.2023
C11628;France;Consumer;14.02.2025
C11629;Romania;Corporate;19.03.2024
C11630;Romania;Consumer;21.05.2026
C11631;Romania;Consumer;11.04.2023
C11632;Romania;Small Business;20.02.2025
C11633;Romania;Consumer;12.02.2026
C11634;Romania;Consumer;29.10.2025
C11635;Germany;Corporate;17.02.2026
C11636;United Kingdom;Consumer;09.10.2025
C11637;France;Consumer;07.10.2023
C11638;United Kingdom;Small Business;25.06.2024
C11639;Romania;Small Business;24.05.2025
C11640;Spain;Consumer;28.06.2026
C11641;United Kingdom;Consumer;05.01.2026
C11642;Germany;Consumer;08.04.2025
C11643;Romania;Consumer;10.05.2023
C11644;United Kingdom;Consumer;20.06.2024
C11645;Germany;Corporate;11.04.2025
C11646;United Kingdom;Consumer;11.09.2025
C11647;France;Consumer;14.12.2023
C11648;Spain;Corporate;19.08.2024
C11649;Spain;Consumer;14.11.2025
C11650;United Kingdom;Corporate;29.11.2025
C11651;Netherlands;Small Business;12.10.2023
C11652;Spain;Consumer;20.11.2023
C11653;Romania;Consumer;21.04.2024
C11654;United Kingdom;Consumer;01.04.2025
C11655;Romania;Consumer;13.05.2025
C11656;Romania;Consumer;26.08.2025
C11657;Romania;Consumer;10.12.2024
C11658;Germany;Consumer;17.03.2026
C11659;Romania;Small Business;03.06.2023
C11660;Romania;Consumer;31.10.2024
C11661;Romania;Consumer;15.10.2023
C11662;United Kingdom;Consumer;18.11.2024
C11663;Italy;Consumer;04.02.2026
C11664;Netherlands;Small Business;03.02.2026
C11665;Romania;Small Business;15.06.2026
C11666;Romania;Consumer;16.09.2024
C11667;Italy;Consumer;04.06.2025
C11668;Romania;Consumer;31.08.2024
C11669;Netherlands;Small Business;13.01.2023
C11670;United Kingdom;Consumer;28.12.2023
C11671;Germany;Small Business;06.08.2025
C11672;Romania;Consumer;10.03.2023
C11673;Romania;Consumer;31.03.2025
C11674;Germany;Consumer;08.08.2024
C11675;Romania;Consumer;09.06.2024
C11676;Italy;Consumer;27.07.2025
C11677;United Kingdom;Consumer;18.10.2023
C11678;Romania;Consumer;27.11.2023
C11679;Romania;Corporate;31.07.2023
C11680;Germany;Consumer;19.05.2023
C11681;Romania;Small Business;17.04.2023
C11682;United Kingdom;Consumer;13.05.2023
C11683;Germany;Consumer;26.03.2025
C11684;France;Consumer;18.01.2024
C11685;Romania;Small Business;06.03.2024
C11686;Romania;Small Business;18.08.2025
C11687;Italy;Small Business;22.10.2024
C11688;United Kingdom;Consumer;09.04.2023
C11689;United Kingdom;Consumer;01.11.2024
C11690;Germany;Small Business;23.04.2025
C11691;Italy;Small Business;13.02.2025
C11692;Romania;Consumer;12.01.2026
C11693;Romania;Small Business;28.01.2025
C11694;France;Consumer;02.11.2025
C11695;Romania;Consumer;24.10.2024
C11696;France;Consumer;23.03.2025
C11697;Romania;Consumer;17.07.2023
C11698;Romania;Consumer;20.06.2026
C11699;Romania;Small Business;04.02.2023
C11700;Italy;Corporate;20.05.2026
C11701;France;Consumer;05.01.2025
C11702;Romania;Consumer;06.03.2024
C11703;Romania;Consumer;24.06.2024
C11704;Romania;Consumer;08.04.2023
C11705;Romania;Small Business;07.06.2024
C11706;France;Consumer;01.04.2023
C11707;Romania;Consumer;02.07.2024
C11708;Romania;Small Business;24.06.2023
C11709;Romania;Consumer;25.05.2023
C11710;Germany;Consumer;28.06.2025
C11711;United Kingdom;Small Business;17.08.2023
C11712;United Kingdom;Consumer;03.03.2024
C11713;Germany;Consumer;24.04.2025
C11714;Netherlands;Consumer;06.10.2024
C11715;Romania;Consumer;17.10.2024
C11716;Italy;Corporate;17.07.2024
C11717;United Kingdom;Small Business;16.02.2025
C11718;Romania;Consumer;12.04.2025
C11719;France;Consumer;13.05.2026
C11720;Germany;Consumer;04.11.2025
C11721;United Kingdom;Small Business;25.06.2024
C11722;Romania;;20.04.2024
C11723;Romania;Consumer;15.07.2025
C11724;Italy;Consumer;21.02.2025
C11725;Romania;Corporate;21.10.2025
C11726;Romania;Small Business;17.08.2024
C11727;Romania;Consumer;16.07.2024
C11728;Germany;Consumer;20.08.2024
C11729;Italy;Consumer;13.01.2024
C11730;United Kingdom;Consumer;20.09.2025
C11731;Spain;Consumer;13.10.2025
C11732;Romania;Consumer;21.05.2023
C11733;Romania;Small Business;30.04.2023
C11734;Romania;Small Business;06.04.2023
C11735;Romania;Consumer;25.02.2024
C11736;France;Consumer;09.05.2023
C11737;Romania;Consumer;27.12.2024
C11738;Romania;Consumer;24.06.2026
C11739;Italy;Small Business;18.06.2025
C11740;Germany;Consumer;29.03.2026
C11741;Romania;Corporate;09.07.2023
C11742;United Kingdom;Small Business;12.06.2025
C11743;Germany;Small Business;18.07.2025
C11744;Italy;Consumer;25.07.2024
C11745;United Kingdom;Consumer;09.08.2025
C11746;Romania;Corporate;19.04.2023
C11747;Romania;Small Business;24.02.2025
C11748;Romania;Corporate;13.11.2025
C11749;United Kingdom;Consumer;16.05.2024
C11750;Germany;Consumer;30.08.2023
C11751;France;Consumer;14.01.2023
C11752;Germany;Consumer;15.12.2023
C11753;Romania;Consumer;13.11.2025
C11754;Romania;Corporate;08.12.2025
C11755;Romania;Small Business;26.02.2025
C11756;Romania;Consumer;25.11.2023
C11757;Germany;Consumer;28.11.2023
C11758;Spain;Consumer;13.12.2025
C11759;Romania;Consumer;14.01.2025
C11760;United Kingdom;Corporate;29.09.2025
C11761;Romania;Small Business;17.04.2024
C11762;United Kingdom;Consumer;04.12.2025
C11763;Romania;Small Business;23.08.2024
C11764;United Kingdom;Consumer;10.05.2025
C11765;Romania;Corporate;22.12.2025
C11766;Romania;Small Business;25.03.2024
C11767;Germany;Consumer;02.10.2025
C11768;Romania;Small Business;13.04.2025
C11769;Romania;;26.09.2024
C11770;Romania;Consumer;23.11.2025
C11771;Spain;Consumer;15.07.2024
C11772;Romania;Consumer;14.08.2025
C11773;Germany;Consumer;08.04.2023
C11774;Italy;Consumer;04.01.2026
C11775;United Kingdom;Consumer;15.05.2026
C11776;Romania;Small Business;08.06.2026
C11777;Germany;Consumer;13.12.2025
C11778;Romania;Consumer;30.05.2025
C11779;Germany;Consumer;30.03.2026
C11780;Romania;Consumer;20.07.2025
C11781;France;Corporate;13.12.2023
C11782;Italy;Consumer;23.07.2023
C11783;Romania;Consumer;27.05.2026
C11784;Romania;Consumer;27.06.2023
C11785;Romania;Consumer;07.03.2026
C11786;Germany;Consumer;09.04.2026
C11787;Romania;Consumer;22.02.2023
C11788;United Kingdom;Consumer;27.10.2025
C11789;Germany;Small Business;23.01.2025
C11790;Spain;Consumer;12.05.2024
C11791;Romania;Consumer;03.10.2024
C11792;Romania;Consumer;30.06.2024
C11793;Romania;Consumer;06.11.2025
C11794;Germany;Small Business;09.06.2024
C11795;Romania;Consumer;11.06.2023
C11796;Romania;Consumer;21.05.2024
C11797;Romania;Consumer;04.11.2024
C11798;France;Consumer;28.07.2024
C11799;Spain;Consumer;01.10.2024
C11800;Romania;Consumer;13.06.2026
C11801;Romania;Consumer;09.11.2025
C11802;Romania;Consumer;20.06.2026
C11803;Romania;Consumer;25.11.2025
C11804;Netherlands;Consumer;19.11.2024
C11805;Romania;Consumer;16.06.2026
C11806;United Kingdom;Small Business;11.06.2024
C11807;Spain;Consumer;28.12.2025
C11808;United Kingdom;Consumer;18.03.2026
C11809;Romania;Consumer;12.02.2024
C11810;Germany;Consumer;02.01.2024
C11811;Romania;Small Business;12.11.2025
